Navn;Stasjon;Tid(norsk normaltid);Middeltemperatur (døgn)
Tafjord;SN60500;19.10.2008;7,7
Tafjord;SN60500;20.10.2008;13
Tafjord;SN60500;21.10.2008;8,9
Tafjord;SN60500;22.10.2008;6,2
Tafjord;SN60500;23.10.2008;13,3
Tafjord;SN60500;24.10.2008;8,3
Tafjord;SN60500;25.10.2008;8,5
Tafjord;SN60500;26.10.2008;6,5
Tafjord;SN60500;27.10.2008;4,9
Tafjord;SN60500;28.10.2008;1,7
Tafjord;SN60500;29.10.2008;1,6
Tafjord;SN60500;30.10.2008;-2,2
Tafjord;SN60500;31.10.2008;-1,2
Tafjord;SN60500;01.11.2008;3
Tafjord;SN60500;02.11.2008;6,7
Tafjord;SN60500;03.11.2008;7,9
Tafjord;SN60500;04.11.2008;6,2
Tafjord;SN60500;05.11.2008;0
Tafjord;SN60500;06.11.2008;7,5
Tafjord;SN60500;07.11.2008;11,3
Tafjord;SN60500;08.11.2008;10,7
Tafjord;SN60500;09.11.2008;11,8
Tafjord;SN60500;10.11.2008;9,3
Tafjord;SN60500;11.11.2008;5,5
Tafjord;SN60500;12.11.2008;3,1
Tafjord;SN60500;13.11.2008;5,7
Tafjord;SN60500;14.11.2008;6,3
Tafjord;SN60500;15.11.2008;5,7
Tafjord;SN60500;16.11.2008;3,4
Tafjord;SN60500;17.11.2008;4,2
Tafjord;SN60500;18.11.2008;3,8
Tafjord;SN60500;19.11.2008;2,1
Tafjord;SN60500;20.11.2008;0,5
Tafjord;SN60500;21.11.2008;-0,8
Tafjord;SN60500;22.11.2008;-3,8
Tafjord;SN60500;23.11.2008;-4,9
Tafjord;SN60500;24.11.2008;-4,1
Tafjord;SN60500;25.11.2008;1
Tafjord;SN60500;26.11.2008;1,9
Tafjord;SN60500;27.11.2008;4,2
Tafjord;SN60500;28.11.2008;2,9
Tafjord;SN60500;29.11.2008;3,5
Tafjord;SN60500;30.11.2008;2,9
Tafjord;SN60500;01.12.2008;-0,3
Tafjord;SN60500;02.12.2008;-0,3
Tafjord;SN60500;03.12.2008;-3,1
Tafjord;SN60500;04.12.2008;-0,7
Tafjord;SN60500;05.12.2008;0,5
Tafjord;SN60500;06.12.2008;-3,7
Tafjord;SN60500;07.12.2008;2,1
Tafjord;SN60500;08.12.2008;1,9
Tafjord;SN60500;09.12.2008;2,1
Tafjord;SN60500;10.12.2008;-1,6
Tafjord;SN60500;11.12.2008;-0,2
Tafjord;SN60500;12.12.2008;-1,7
Tafjord;SN60500;13.12.2008;2,1
Tafjord;SN60500;14.12.2008;6,8
Tafjord;SN60500;15.12.2008;7,9
Tafjord;SN60500;16.12.2008;11
Tafjord;SN60500;17.12.2008;7
Tafjord;SN60500;18.12.2008;6,8
Tafjord;SN60500;19.12.2008;3,7
Tafjord;SN60500;20.12.2008;3,3
Tafjord;SN60500;21.12.2008;2,7
Tafjord;SN60500;22.12.2008;4,1
Tafjord;SN60500;23.12.2008;1,8
Tafjord;SN60500;24.12.2008;2,7
Tafjord;SN60500;25.12.2008;2,1
Tafjord;SN60500;26.12.2008;3,4
Tafjord;SN60500;27.12.2008;2,8
Tafjord;SN60500;28.12.2008;-0,2
Tafjord;SN60500;29.12.2008;0,5
Tafjord;SN60500;30.12.2008;3,2
Tafjord;SN60500;31.12.2008;3
Tafjord;SN60500;01.01.2009;-1,3
Tafjord;SN60500;02.01.2009;0,2
Tafjord;SN60500;03.01.2009;0,4
Tafjord;SN60500;04.01.2009;-6,8
Tafjord;SN60500;05.01.2009;-3,8
Tafjord;SN60500;06.01.2009;0,2
Tafjord;SN60500;07.01.2009;-3,4
Tafjord;SN60500;08.01.2009;0,4
Tafjord;SN60500;09.01.2009;2,2
Tafjord;SN60500;10.01.2009;7,4
Tafjord;SN60500;11.01.2009;5,7
Tafjord;SN60500;12.01.2009;5,7
Tafjord;SN60500;13.01.2009;5,9
Tafjord;SN60500;14.01.2009;0,7
Tafjord;SN60500;15.01.2009;-1,4
Tafjord;SN60500;16.01.2009;4,1
Tafjord;SN60500;17.01.2009;5,6
Tafjord;SN60500;18.01.2009;4,8
Tafjord;SN60500;19.01.2009;4,5
Tafjord;SN60500;20.01.2009;5
Tafjord;SN60500;21.01.2009;6,7
Tafjord;SN60500;22.01.2009;5,9
Tafjord;SN60500;23.01.2009;5,1
Tafjord;SN60500;24.01.2009;5,9
Tafjord;SN60500;25.01.2009;3,6
Tafjord;SN60500;26.01.2009;3,4
Tafjord;SN60500;27.01.2009;4
Tafjord;SN60500;28.01.2009;5,5
Tafjord;SN60500;29.01.2009;7,4
Tafjord;SN60500;30.01.2009;10
Tafjord;SN60500;31.01.2009;6
Tafjord;SN60500;01.02.2009;-1,1
Tafjord;SN60500;02.02.2009;-2,7
Tafjord;SN60500;03.02.2009;1,3
Tafjord;SN60500;04.02.2009;-1
Tafjord;SN60500;05.02.2009;-2,7
Tafjord;SN60500;06.02.2009;-0,5
Tafjord;SN60500;07.02.2009;-4,8
Tafjord;SN60500;08.02.2009;-5,7
Tafjord;SN60500;09.02.2009;-2,8
Tafjord;SN60500;10.02.2009;-3,5
Tafjord;SN60500;11.02.2009;-3,4
Tafjord;SN60500;12.02.2009;-1,9
Tafjord;SN60500;13.02.2009;-2,3
Tafjord;SN60500;14.02.2009;-1
Tafjord;SN60500;15.02.2009;3,2
Tafjord;SN60500;16.02.2009;2,8
Tafjord;SN60500;17.02.2009;2,8
Tafjord;SN60500;18.02.2009;2,8
Tafjord;SN60500;19.02.2009;2,5
Tafjord;SN60500;20.02.2009;2,6
Tafjord;SN60500;21.02.2009;4,7
Tafjord;SN60500;22.02.2009;3,7
Tafjord;SN60500;23.02.2009;3,5
Tafjord;SN60500;24.02.2009;2
Tafjord;SN60500;25.02.2009;2,3
Tafjord;SN60500;26.02.2009;1,7
Tafjord;SN60500;27.02.2009;-0,4
Tafjord;SN60500;28.02.2009;0,7
Tafjord;SN60500;01.03.2009;5,3
Tafjord;SN60500;02.03.2009;7,3
Tafjord;SN60500;03.03.2009;6,2
Tafjord;SN60500;04.03.2009;8,3
Tafjord;SN60500;05.03.2009;7
Tafjord;SN60500;06.03.2009;8,2
Tafjord;SN60500;07.03.2009;6,6
Tafjord;SN60500;08.03.2009;6,8
Tafjord;SN60500;09.03.2009;7,6
Tafjord;SN60500;10.03.2009;6,7
Tafjord;SN60500;11.03.2009;3,8
Tafjord;SN60500;12.03.2009;7,8
Tafjord;SN60500;13.03.2009;6,1
Tafjord;SN60500;14.03.2009;4,4
Tafjord;SN60500;15.03.2009;4,5
Tafjord;SN60500;16.03.2009;5,7
Tafjord;SN60500;17.03.2009;3,5
Tafjord;SN60500;18.03.2009;2,1
Tafjord;SN60500;19.03.2009;3,3
Tafjord;SN60500;20.03.2009;3,7
Tafjord;SN60500;21.03.2009;4,5
Tafjord;SN60500;22.03.2009;4,4
Tafjord;SN60500;23.03.2009;2,3
Tafjord;SN60500;24.03.2009;0,6
Tafjord;SN60500;25.03.2009;0,8
Tafjord;SN60500;26.03.2009;3,5
Tafjord;SN60500;27.03.2009;3,8
Tafjord;SN60500;28.03.2009;3,2
Tafjord;SN60500;29.03.2009;2,2
Tafjord;SN60500;30.03.2009;5
Tafjord;SN60500;31.03.2009;4,5
Tafjord;SN60500;01.04.2009;2,5
Tafjord;SN60500;02.04.2009;7,3
Tafjord;SN60500;03.04.2009;8,9
Tafjord;SN60500;04.04.2009;5,3
Tafjord;SN60500;05.04.2009;8,4
Tafjord;SN60500;06.04.2009;7,2
Tafjord;SN60500;07.04.2009;9,6
Tafjord;SN60500;08.04.2009;11,6
Tafjord;SN60500;09.04.2009;10,1
Tafjord;SN60500;10.04.2009;11,7
Tafjord;SN60500;11.04.2009;15,4
Tafjord;SN60500;12.04.2009;9,3
Tafjord;SN60500;13.04.2009;7,9
Tafjord;SN60500;14.04.2009;5,2
Tafjord;SN60500;15.04.2009;7,4
Tafjord;SN60500;16.04.2009;7,3
Tafjord;SN60500;17.04.2009;5,9
Tafjord;SN60500;18.04.2009;6,5
Tafjord;SN60500;19.04.2009;6,8
Tafjord;SN60500;20.04.2009;7,6
Tafjord;SN60500;21.04.2009;8,9
Tafjord;SN60500;22.04.2009;7,8
Tafjord;SN60500;23.04.2009;10,3
Tafjord;SN60500;24.04.2009;14,3
Tafjord;SN60500;25.04.2009;14,1
Tafjord;SN60500;26.04.2009;13,7
Tafjord;SN60500;27.04.2009;11,4
Tafjord;SN60500;28.04.2009;10,2
Tafjord;SN60500;29.04.2009;11,6
Tafjord;SN60500;30.04.2009;16,7
Tafjord;SN60500;01.05.2009;17,2
Tafjord;SN60500;02.05.2009;11,7
Tafjord;SN60500;03.05.2009;9,2
Tafjord;SN60500;04.05.2009;9,2
Tafjord;SN60500;05.05.2009;8,5
Tafjord;SN60500;06.05.2009;8,4
Tafjord;SN60500;07.05.2009;10,6
Tafjord;SN60500;08.05.2009;11,2
Tafjord;SN60500;09.05.2009;9,8
Tafjord;SN60500;10.05.2009;7,6
Tafjord;SN60500;11.05.2009;6,6
Tafjord;SN60500;12.05.2009;8,8
Tafjord;SN60500;13.05.2009;7,5
Tafjord;SN60500;14.05.2009;10,5
Tafjord;SN60500;15.05.2009;11,8
Tafjord;SN60500;16.05.2009;14
Tafjord;SN60500;17.05.2009;14,3
Tafjord;SN60500;18.05.2009;14
Tafjord;SN60500;19.05.2009;14,5
Tafjord;SN60500;20.05.2009;12,4
Tafjord;SN60500;21.05.2009;10,9
Tafjord;SN60500;22.05.2009;11,2
Tafjord;SN60500;23.05.2009;12,5
Tafjord;SN60500;24.05.2009;11,3
Tafjord;SN60500;25.05.2009;11,4
Tafjord;SN60500;26.05.2009;10
Tafjord;SN60500;27.05.2009;9,9
Tafjord;SN60500;28.05.2009;9,4
Tafjord;SN60500;29.05.2009;11,6
Tafjord;SN60500;30.05.2009;13,9
Tafjord;SN60500;31.05.2009;14,7
Tafjord;SN60500;01.06.2009;13,5
Tafjord;SN60500;02.06.2009;8,8
Tafjord;SN60500;03.06.2009;6,1
Tafjord;SN60500;04.06.2009;8
Tafjord;SN60500;05.06.2009;9,8
Tafjord;SN60500;06.06.2009;9,4
Tafjord;SN60500;07.06.2009;10,3
Tafjord;SN60500;08.06.2009;8,8
Tafjord;SN60500;09.06.2009;11,2
Tafjord;SN60500;10.06.2009;11,7
Tafjord;SN60500;11.06.2009;11,7
Tafjord;SN60500;12.06.2009;11,8
Tafjord;SN60500;13.06.2009;11,4
Tafjord;SN60500;14.06.2009;11,6
Tafjord;SN60500;15.06.2009;9,4
Tafjord;SN60500;16.06.2009;9
Tafjord;SN60500;17.06.2009;11,2
Tafjord;SN60500;18.06.2009;14,8
Tafjord;SN60500;19.06.2009;11,3
Tafjord;SN60500;20.06.2009;13,1
Tafjord;SN60500;21.06.2009;13,7
Tafjord;SN60500;22.06.2009;12,3
Tafjord;SN60500;23.06.2009;13,7
Tafjord;SN60500;24.06.2009;14,3
Tafjord;SN60500;25.06.2009;16,1
Tafjord;SN60500;26.06.2009;20,6
Tafjord;SN60500;27.06.2009;18,7
Tafjord;SN60500;28.06.2009;18,5
Tafjord;SN60500;29.06.2009;19,7
Tafjord;SN60500;30.06.2009;19,8
Tafjord;SN60500;01.07.2009;19
Tafjord;SN60500;02.07.2009;18,6
Tafjord;SN60500;03.07.2009;18,8
Tafjord;SN60500;04.07.2009;18,8
Tafjord;SN60500;05.07.2009;18,5
Tafjord;SN60500;06.07.2009;17,9
Tafjord;SN60500;07.07.2009;15,8
Tafjord;SN60500;08.07.2009;15,1
Tafjord;SN60500;09.07.2009;16,3
Tafjord;SN60500;10.07.2009;12,9
Tafjord;SN60500;11.07.2009;15,7
Tafjord;SN60500;12.07.2009;16,3
Tafjord;SN60500;13.07.2009;16,5
Tafjord;SN60500;14.07.2009;17,1
Tafjord;SN60500;15.07.2009;15,6
Tafjord;SN60500;16.07.2009;14,8
Tafjord;SN60500;17.07.2009;16,1
Tafjord;SN60500;18.07.2009;18,4
Tafjord;SN60500;19.07.2009;20
Tafjord;SN60500;20.07.2009;13,8
Tafjord;SN60500;21.07.2009;13,5
Tafjord;SN60500;22.07.2009;15,7
Tafjord;SN60500;23.07.2009;16,8
Tafjord;SN60500;24.07.2009;17
Tafjord;SN60500;25.07.2009;15
Tafjord;SN60500;26.07.2009;13,8
Tafjord;SN60500;27.07.2009;14,9
Tafjord;SN60500;28.07.2009;14,6
Tafjord;SN60500;29.07.2009;15,7
Tafjord;SN60500;30.07.2009;18,7
Tafjord;SN60500;31.07.2009;14,4
Tafjord;SN60500;01.08.2009;12,7
Tafjord;SN60500;02.08.2009;15,3
Tafjord;SN60500;03.08.2009;18
Tafjord;SN60500;04.08.2009;18,1
Tafjord;SN60500;05.08.2009;17,3
Tafjord;SN60500;06.08.2009;18,5
Tafjord;SN60500;07.08.2009;17,5
Tafjord;SN60500;08.08.2009;18,9
Tafjord;SN60500;09.08.2009;17,6
Tafjord;SN60500;10.08.2009;17,2
Tafjord;SN60500;11.08.2009;14,3
Tafjord;SN60500;12.08.2009;12,1
Tafjord;SN60500;13.08.2009;11,2
Tafjord;SN60500;14.08.2009;10,7
Tafjord;SN60500;15.08.2009;10,6
Tafjord;SN60500;16.08.2009;12,8
Tafjord;SN60500;17.08.2009;12,7
Tafjord;SN60500;18.08.2009;11,3
Tafjord;SN60500;19.08.2009;13
Tafjord;SN60500;20.08.2009;23,9
Tafjord;SN60500;21.08.2009;16,8
Tafjord;SN60500;22.08.2009;13,4
Tafjord;SN60500;23.08.2009;13,9
Tafjord;SN60500;24.08.2009;16,8
Tafjord;SN60500;25.08.2009;19,2
Tafjord;SN60500;26.08.2009;14,3
Tafjord;SN60500;27.08.2009;16,2
Tafjord;SN60500;28.08.2009;13,8
Tafjord;SN60500;29.08.2009;12,7
Tafjord;SN60500;30.08.2009;13,4
Tafjord;SN60500;31.08.2009;11,9
Tafjord;SN60500;01.09.2009;16,3
Tafjord;SN60500;02.09.2009;13,3
Tafjord;SN60500;03.09.2009;13,3
Tafjord;SN60500;04.09.2009;11,8
Tafjord;SN60500;05.09.2009;12,1
Tafjord;SN60500;06.09.2009;10,1
Tafjord;SN60500;07.09.2009;13,8
Tafjord;SN60500;08.09.2009;14,7
Tafjord;SN60500;09.09.2009;14,5
Tafjord;SN60500;10.09.2009;12,3
Tafjord;SN60500;11.09.2009;11,4
Tafjord;SN60500;12.09.2009;10,9
Tafjord;SN60500;13.09.2009;11,6
Tafjord;SN60500;14.09.2009;9,1
Tafjord;SN60500;15.09.2009;10,1
Tafjord;SN60500;16.09.2009;9,9
Tafjord;SN60500;17.09.2009;9,4
Tafjord;SN60500;18.09.2009;12,2
Tafjord;SN60500;19.09.2009;11,7
Tafjord;SN60500;20.09.2009;12,7
Tafjord;SN60500;21.09.2009;12,6
Tafjord;SN60500;22.09.2009;15
Tafjord;SN60500;23.09.2009;9
Tafjord;SN60500;24.09.2009;9,3
Tafjord;SN60500;25.09.2009;13,3
Tafjord;SN60500;26.09.2009;16,2
Tafjord;SN60500;27.09.2009;10,9
Tafjord;SN60500;28.09.2009;5,4
Tafjord;SN60500;29.09.2009;4,6
Tafjord;SN60500;30.09.2009;5,7
Tafjord;SN60500;01.10.2009;5,3
Tafjord;SN60500;02.10.2009;4,1
Tafjord;SN60500;03.10.2009;7,8
Tafjord;SN60500;04.10.2009;6,2
Tafjord;SN60500;05.10.2009;4,4
Tafjord;SN60500;06.10.2009;5,9
Tafjord;SN60500;07.10.2009;7
Tafjord;SN60500;08.10.2009;3,3
Tafjord;SN60500;09.10.2009;4
Tafjord;SN60500;10.10.2009;4,3
Tafjord;SN60500;11.10.2009;7,1
Tafjord;SN60500;12.10.2009;4,5
Tafjord;SN60500;13.10.2009;2,8
Tafjord;SN60500;14.10.2009;4,9
Tafjord;SN60500;15.10.2009;7,4
Tafjord;SN60500;16.10.2009;5,9
Tafjord;SN60500;17.10.2009;4,8
Tafjord;SN60500;18.10.2009;1,8
Tafjord;SN60500;19.10.2009;4,7
Tafjord;SN60500;20.10.2009;6,8
Tafjord;SN60500;21.10.2009;10,9
Tafjord;SN60500;22.10.2009;9,6
Tafjord;SN60500;23.10.2009;11
Tafjord;SN60500;24.10.2009;9,3
Tafjord;SN60500;25.10.2009;10,2
Tafjord;SN60500;26.10.2009;6,6
Tafjord;SN60500;27.10.2009;5,9
Tafjord;SN60500;28.10.2009;5
Tafjord;SN60500;29.10.2009;8
Tafjord;SN60500;30.10.2009;4,3
Tafjord;SN60500;31.10.2009;11,3
Tafjord;SN60500;01.11.2009;8,8
Tafjord;SN60500;02.11.2009;11
Tafjord;SN60500;03.11.2009;12,3
Tafjord;SN60500;04.11.2009;7
Tafjord;SN60500;05.11.2009;4
Tafjord;SN60500;06.11.2009;2,8
Tafjord;SN60500;07.11.2009;8,5
Tafjord;SN60500;08.11.2009;6,7
Tafjord;SN60500;09.11.2009;1,9
Tafjord;SN60500;10.11.2009;5,9
Tafjord;SN60500;11.11.2009;3
Tafjord;SN60500;12.11.2009;2,5
Tafjord;SN60500;13.11.2009;2,4
Tafjord;SN60500;14.11.2009;8,9
Tafjord;SN60500;15.11.2009;12,4
Tafjord;SN60500;16.11.2009;7,2
Tafjord;SN60500;17.11.2009;8,8
Tafjord;SN60500;18.11.2009;9,5
Tafjord;SN60500;19.11.2009;10,2
Tafjord;SN60500;20.11.2009;13,2
Tafjord;SN60500;21.11.2009;5,8
Tafjord;SN60500;22.11.2009;9
Tafjord;SN60500;23.11.2009;7,8
Tafjord;SN60500;24.11.2009;3,3
Tafjord;SN60500;25.11.2009;8
Tafjord;SN60500;26.11.2009;8,9
Tafjord;SN60500;27.11.2009;5,2
Tafjord;SN60500;28.11.2009;3,7
Tafjord;SN60500;29.11.2009;-0,1
Tafjord;SN60500;30.11.2009;-1
Tafjord;SN60500;01.12.2009;0
Tafjord;SN60500;02.12.2009;4,4
Tafjord;SN60500;03.12.2009;4,4
Tafjord;SN60500;04.12.2009;6,2
Tafjord;SN60500;05.12.2009;6,2
Tafjord;SN60500;06.12.2009;9
Tafjord;SN60500;07.12.2009;8,4
Tafjord;SN60500;08.12.2009;8,8
Tafjord;SN60500;09.12.2009;8,1
Tafjord;SN60500;10.12.2009;7,1
Tafjord;SN60500;11.12.2009;2,8
Tafjord;SN60500;12.12.2009;-0,8
Tafjord;SN60500;13.12.2009;0,9
Tafjord;SN60500;14.12.2009;2,2
Tafjord;SN60500;15.12.2009;1,7
Tafjord;SN60500;16.12.2009;-1,3
Tafjord;SN60500;17.12.2009;-4,2
Tafjord;SN60500;18.12.2009;-3,6
Tafjord;SN60500;19.12.2009;-0,6
Tafjord;SN60500;20.12.2009;-2,4
Tafjord;SN60500;21.12.2009;-4,6
Tafjord;SN60500;22.12.2009;-2,2
Tafjord;SN60500;23.12.2009;-2,8
Tafjord;SN60500;24.12.2009;-0,4
Tafjord;SN60500;25.12.2009;1,1
Tafjord;SN60500;26.12.2009;0,2
Tafjord;SN60500;27.12.2009;-0,7
Tafjord;SN60500;28.12.2009;-2,2
Tafjord;SN60500;29.12.2009;-4,9
Tafjord;SN60500;30.12.2009;-3,6
Tafjord;SN60500;31.12.2009;-3,8
Tafjord;SN60500;01.01.2010;-3,5
Tafjord;SN60500;02.01.2010;-6,9
Tafjord;SN60500;03.01.2010;-3,6
Tafjord;SN60500;04.01.2010;-1,6
Tafjord;SN60500;05.01.2010;-9,3
Tafjord;SN60500;06.01.2010;-9,3
Tafjord;SN60500;07.01.2010;-10,2
Tafjord;SN60500;08.01.2010;-11,2
Tafjord;SN60500;09.01.2010;-9,5
Tafjord;SN60500;10.01.2010;-9,9
Tafjord;SN60500;11.01.2010;-9,8
Tafjord;SN60500;12.01.2010;-7,3
Tafjord;SN60500;13.01.2010;1,6
Tafjord;SN60500;14.01.2010;3,3
Tafjord;SN60500;15.01.2010;1,2
Tafjord;SN60500;16.01.2010;2
Tafjord;SN60500;17.01.2010;3
Tafjord;SN60500;18.01.2010;0,8
Tafjord;SN60500;19.01.2010;0,3
Tafjord;SN60500;20.01.2010;2,7
Tafjord;SN60500;21.01.2010;0,5
Tafjord;SN60500;22.01.2010;0,4
Tafjord;SN60500;23.01.2010;-0,8
Tafjord;SN60500;24.01.2010;-0,1
Tafjord;SN60500;25.01.2010;-0,9
Tafjord;SN60500;26.01.2010;0,2
Tafjord;SN60500;27.01.2010;2,1
Tafjord;SN60500;28.01.2010;-0,2
Tafjord;SN60500;29.01.2010;-5,3
Tafjord;SN60500;30.01.2010;-4
Tafjord;SN60500;31.01.2010;-8,5
Tafjord;SN60500;01.02.2010;-5,2
Tafjord;SN60500;02.02.2010;-5,4
Tafjord;SN60500;03.02.2010;-4,7
Tafjord;SN60500;04.02.2010;-1,5
Tafjord;SN60500;05.02.2010;3,3
Tafjord;SN60500;06.02.2010;-3,2
Tafjord;SN60500;07.02.2010;-2,6
Tafjord;SN60500;08.02.2010;-0,1
Tafjord;SN60500;09.02.2010;-4,9
Tafjord;SN60500;10.02.2010;-6,8
Tafjord;SN60500;11.02.2010;-1,1
Tafjord;SN60500;12.02.2010;-1,2
Tafjord;SN60500;13.02.2010;-0,2
Tafjord;SN60500;14.02.2010;1,3
Tafjord;SN60500;15.02.2010;0,8
Tafjord;SN60500;16.02.2010;-0,4
Tafjord;SN60500;17.02.2010;-1,4
Tafjord;SN60500;18.02.2010;-1,7
Tafjord;SN60500;19.02.2010;-3,8
Tafjord;SN60500;20.02.2010;-5,9
Tafjord;SN60500;21.02.2010;-9
Tafjord;SN60500;22.02.2010;-11,3
Tafjord;SN60500;23.02.2010;-11,2
Tafjord;SN60500;24.02.2010;-5
Tafjord;SN60500;25.02.2010;-1,7
Tafjord;SN60500;26.02.2010;-1,5
Tafjord;SN60500;27.02.2010;-6,1
Tafjord;SN60500;28.02.2010;-6,9
Tafjord;SN60500;01.03.2010;-6,6
Tafjord;SN60500;02.03.2010;-5,1
Tafjord;SN60500;03.03.2010;-2,6
Tafjord;SN60500;04.03.2010;-0,9
Tafjord;SN60500;05.03.2010;-0,1
Tafjord;SN60500;06.03.2010;-0,6
Tafjord;SN60500;07.03.2010;3
Tafjord;SN60500;08.03.2010;2,1
Tafjord;SN60500;09.03.2010;0,4
Tafjord;SN60500;10.03.2010;1,9
Tafjord;SN60500;11.03.2010;2,6
Tafjord;SN60500;12.03.2010;1,6
Tafjord;SN60500;13.03.2010;0,5
Tafjord;SN60500;14.03.2010;0,3
Tafjord;SN60500;15.03.2010;-1,2
Tafjord;SN60500;16.03.2010;-0,1
Tafjord;SN60500;17.03.2010;1,1
Tafjord;SN60500;18.03.2010;2,8
Tafjord;SN60500;19.03.2010;6,9
Tafjord;SN60500;20.03.2010;3,1
Tafjord;SN60500;21.03.2010;1,9
Tafjord;SN60500;22.03.2010;0,2
Tafjord;SN60500;23.03.2010;4,3
Tafjord;SN60500;24.03.2010;5,3
Tafjord;SN60500;25.03.2010;8,6
Tafjord;SN60500;26.03.2010;5,7
Tafjord;SN60500;27.03.2010;3,8
Tafjord;SN60500;28.03.2010;2,5
Tafjord;SN60500;29.03.2010;1,2
Tafjord;SN60500;30.03.2010;0,9
Tafjord;SN60500;31.03.2010;5,9
Tafjord;SN60500;01.04.2010;4,1
Tafjord;SN60500;02.04.2010;8
Tafjord;SN60500;03.04.2010;6,5
Tafjord;SN60500;04.04.2010;8,4
Tafjord;SN60500;05.04.2010;7,2
Tafjord;SN60500;06.04.2010;10,3
Tafjord;SN60500;07.04.2010;9,7
Tafjord;SN60500;08.04.2010;7,1
Tafjord;SN60500;09.04.2010;5,3
Tafjord;SN60500;10.04.2010;5,4
Tafjord;SN60500;11.04.2010;6,4
Tafjord;SN60500;12.04.2010;8
Tafjord;SN60500;13.04.2010;5,6
Tafjord;SN60500;14.04.2010;4,9
Tafjord;SN60500;15.04.2010;5,8
Tafjord;SN60500;16.04.2010;3,6
Tafjord;SN60500;17.04.2010;2,9
Tafjord;SN60500;18.04.2010;0,9
Tafjord;SN60500;19.04.2010;2,1
Tafjord;SN60500;20.04.2010;5,3
Tafjord;SN60500;21.04.2010;4,1
Tafjord;SN60500;22.04.2010;4
Tafjord;SN60500;23.04.2010;6
Tafjord;SN60500;24.04.2010;5,6
Tafjord;SN60500;25.04.2010;6
Tafjord;SN60500;26.04.2010;12,1
Tafjord;SN60500;27.04.2010;6
Tafjord;SN60500;28.04.2010;5,1
Tafjord;SN60500;29.04.2010;8,4
Tafjord;SN60500;30.04.2010;9,9
Tafjord;SN60500;01.05.2010;3,3
Tafjord;SN60500;02.05.2010;4
Tafjord;SN60500;03.05.2010;3,7
Tafjord;SN60500;04.05.2010;4,2
Tafjord;SN60500;05.05.2010;4,5
Tafjord;SN60500;06.05.2010;7,3
Tafjord;SN60500;07.05.2010;8
Tafjord;SN60500;08.05.2010;5,8
Tafjord;SN60500;09.05.2010;6,3
Tafjord;SN60500;10.05.2010;3,6
Tafjord;SN60500;11.05.2010;6,6
Tafjord;SN60500;12.05.2010;8,6
Tafjord;SN60500;13.05.2010;8,9
Tafjord;SN60500;14.05.2010;9,8
Tafjord;SN60500;15.05.2010;10,8
Tafjord;SN60500;16.05.2010;10,2
Tafjord;SN60500;17.05.2010;9
Tafjord;SN60500;18.05.2010;9,6
Tafjord;SN60500;19.05.2010;11,2
Tafjord;SN60500;20.05.2010;11,2
Tafjord;SN60500;23.05.2010;7,4
Tafjord;SN60500;24.05.2010;7,6
Tafjord;SN60500;25.05.2010;7,5
Tafjord;SN60500;26.05.2010;7,8
Tafjord;SN60500;27.05.2010;9,2
Tafjord;SN60500;28.05.2010;9,7
Tafjord;SN60500;29.05.2010;10,7
Tafjord;SN60500;30.05.2010;10,4
Tafjord;SN60500;31.05.2010;10,2
Tafjord;SN60500;01.06.2010;12,2
Tafjord;SN60500;02.06.2010;11,2
Tafjord;SN60500;03.06.2010;10,4
Tafjord;SN60500;04.06.2010;10,5
Tafjord;SN60500;05.06.2010;10,9
Tafjord;SN60500;06.06.2010;11
Tafjord;SN60500;07.06.2010;11,8
Tafjord;SN60500;08.06.2010;12,5
Tafjord;SN60500;09.06.2010;12,6
Tafjord;SN60500;10.06.2010;12,9
Tafjord;SN60500;11.06.2010;13
Tafjord;SN60500;12.06.2010;10,4
Tafjord;SN60500;13.06.2010;10
Tafjord;SN60500;14.06.2010;10,1
Tafjord;SN60500;15.06.2010;10
Tafjord;SN60500;16.06.2010;10,4
Tafjord;SN60500;17.06.2010;11,7
Tafjord;SN60500;18.06.2010;8,7
Tafjord;SN60500;19.06.2010;8,6
Tafjord;SN60500;20.06.2010;10
Tafjord;SN60500;21.06.2010;11,5
Tafjord;SN60500;22.06.2010;12,6
Tafjord;SN60500;23.06.2010;13,4
Tafjord;SN60500;24.06.2010;13,8
Tafjord;SN60500;25.06.2010;12,1
Tafjord;SN60500;26.06.2010;11,5
Tafjord;SN60500;27.06.2010;12,3
Tafjord;SN60500;28.06.2010;13,6
Tafjord;SN60500;29.06.2010;15
Tafjord;SN60500;30.06.2010;12,6
Tafjord;SN60500;01.07.2010;13,6
Tafjord;SN60500;02.07.2010;15,4
Tafjord;SN60500;03.07.2010;19,1
Tafjord;SN60500;04.07.2010;16,5
Tafjord;SN60500;07.07.2010;15,8
Tafjord;SN60500;08.07.2010;17
Tafjord;SN60500;09.07.2010;15,7
Tafjord;SN60500;10.07.2010;14,7
Tafjord;SN60500;11.07.2010;20,5
Tafjord;SN60500;12.07.2010;18,2
Tafjord;SN60500;13.07.2010;12,2
Tafjord;SN60500;14.07.2010;13,1
Tafjord;SN60500;15.07.2010;17,6
Tafjord;SN60500;16.07.2010;21,3
Tafjord;SN60500;17.07.2010;20,6
Tafjord;SN60500;18.07.2010;16,5
Tafjord;SN60500;19.07.2010;17,1
Tafjord;SN60500;20.07.2010;13
